AUD/JPY,買,決済,10000,,71.140,71.140,"+7,967","2019/08/24 01:07:15","2019/08/24 01:07:15",119000000199840
AUD/JPY,買,決済,10000,,71.148,71.148,"+12,887","2019/08/24 01:07:08","2019/08/24 01:07:08",119000000199839
EUR/JPY,売,新規,1000,117.180,117.180,117.180,,"2019/08/03 00:35:06","2019/08/24 01:00:05",119000000147618
EUR/JPY,買,決済,1000,117.400,117.400,117.400,+505,"2019/08/03 00:35:06","2019/08/24 01:00:04",119000000147610
USD/JPY,買,新規,1000,105.400,105.400,105.400,,"2019/08/13 23:01:31","2019/08/24 00:56:26",119000000180318
USD/JPY,買,新規,1000,105.500,105.500,105.500,,"2019/08/13 22:52:38","2019/08/24 00:54:47",119000000179155
EUR/USD,売,新規,1000,1.11400,1.11400,1.11400,,"2019/08/15 22:49:02","2019/08/24 00:29:19",119000000188479
USD/JPY,買,新規,1000,105.600,105.600,105.600,,"2019/08/13 23:01:33","2019/08/24 00:09:55",119000000180380
USD/JPY,買,新規,1000,105.700,105.700,105.700,,"2019/08/15 15:39:29","2019/08/24 00:07:56",119000000186820
EUR/USD,売,新規,1000,1.11200,1.11200,1.11200,,"2019/08/15 23:24:26","2019/08/24 00:05:18",119000000188588
USD/JPY,買,新規,1000,105.800,105.800,105.800,,"2019/08/15 22:20:51","2019/08/24 00:02:20",119000000188358
EUR/JPY,売,新規,1000,117.420,117.420,117.420,,"2019/08/03 00:35:06","2019/08/24 00:02:05",119000000147615
EUR/JPY,買,決済,1000,117.640,117.640,117.640,+501,"2019/08/20 22:10:52","2019/08/24 00:01:51",119000000193304
USD/JPY,買,新規,1000,105.900,105.900,105.900,,"2019/08/16 23:00:00","2019/08/24 00:01:44",119000000189758
USD/JPY,買,新規,1000,106.000,106.000,106.000,,"2019/08/20 18:17:13","2019/08/24 00:00:11",119000000192001
USD/JPY,買,新規,1000,106.100,106.100,106.100,,"2019/08/20 15:17:00","2019/08/23 23:55:33",119000000191851
EUR/USD,売,新規,1000,1.11000,1.11000,1.11000,,"2019/08/22 18:36:19","2019/08/23 23:49:01",119000000195273
EUR/USD,売,新規,1000,1.10800,1.10800,1.10800,,"2019/08/23 18:44:35","2019/08/23 23:04:05",119000000199101
EUR/USD,買,決済,1000,1.10600,1.10600,1.10600,+237,"2019/08/06 10:52:47","2019/08/23 18:44:35",119000000156854
EUR/USD,売,新規,1000,1.10600,1.10600,1.10600,,"2019/08/06 10:52:47","2019/08/22 20:30:08",119000000156856
EUR/USD,買,決済,1000,1.10800,1.10800,1.10800,+212,"2019/08/22 15:03:09","2019/08/22 18:36:19",119000000195120
EUR/USD,売,新規,1000,1.11000,1.11000,1.11000,,"2019/08/22 15:03:09","2019/08/22 16:32:05",119000000195119
EUR/USD,買,決済,1000,1.10800,1.10800,1.10800,+226,"2019/08/20 04:52:54","2019/08/22 15:03:08",119000000191716
EUR/JPY,売,新規,1000,118.140,118.140,118.140,,"2019/08/20 22:10:52","2019/08/21 11:08:26",119000000193303
EUR/USD,売,新規,1000,1.11000,1.11000,1.11000,,"2019/08/20 04:52:54","2019/08/21 02:34:31",119000000191715
EUR/JPY,買,決済,1000,117.640,117.640,117.640,+500,"2019/08/16 23:09:28","2019/08/20 22:10:52",119000000189788
USD/JPY,売,決済,1000,106.300,106.265,106.265,+267,"2019/08/19 17:11:37","2019/08/20 18:17:13",119000000186741
EUR/JPY,買,決済,1000,117.880,117.880,117.880,+500,"2019/08/16 00:20:20","2019/08/20 17:17:56",119000000188610
USD/JPY,売,決済,1000,106.400,106.395,106.395,+297,"2019/08/19 17:21:34","2019/08/20 15:17:00",119000000186814
EUR/USD,買,決済,1000,1.10800,1.10800,1.10800,+216,"2019/08/16 19:35:13","2019/08/20 04:52:54",119000000189513
EUR/JPY,売,新規,1000,118.380,118.380,118.380,,"2019/08/16 00:20:20","2019/08/19 17:20:21",119000000188609
EUR/JPY,売,新規,1000,118.140,118.140,118.140,,"2019/08/16 23:09:28","2019/08/19 17:06:20",119000000189787
EUR/USD,売,新規,1000,1.11000,1.11000,1.11000,,"2019/08/16 19:35:13","2019/08/16 23:49:18",119000000189512
EUR/JPY,買,決済,1000,117.640,117.640,117.640,+501,"2019/08/12 17:07:54","2019/08/16 23:09:28",119000000174958
USD/JPY,売,決済,1000,106.200,106.130,106.130,+230,"2019/08/16 18:14:17","2019/08/16 23:00:00",119000000186797
EUR/USD,買,決済,1000,1.10800,1.10800,1.10800,+215,"2019/08/06 10:52:47","2019/08/16 19:35:12",119000000156851
EUR/USD,売,新規,1000,1.10800,1.10800,1.10800,,"2019/08/06 10:52:47","2019/08/16 18:01:19",119000000156853
EUR/JPY,買,決済,1000,117.880,117.880,117.880,+500,"2019/08/15 00:05:37","2019/08/16 00:20:20",119000000185309
EUR/USD,買,決済,1000,1.11000,1.11000,1.11000,+212,"2019/08/06 10:52:47","2019/08/15 23:24:26",119000000156848
EUR/USD,売,新規,1000,1.11000,1.11000,1.11000,,"2019/08/06 10:52:47","2019/08/15 23:21:11",119000000156850
EUR/USD,買,決済,1000,1.11200,1.11200,1.11200,+222,"2019/08/06 10:52:47","2019/08/15 22:49:02",119000000156845
EUR/USD,売,新規,1000,1.11200,1.11200,1.11200,,"2019/08/06 10:52:47","2019/08/15 22:42:52",119000000156847
USD/JPY,売,決済,1000,106.100,106.094,106.094,+294,"2019/08/15 21:30:10","2019/08/15 22:20:51",119000000186747
USD/JPY,買,新規,1000,105.800,105.800,105.800,,"2019/08/15 15:39:26","2019/08/15 19:36:56",119000000186746
USD/JPY,買,新規,1000,105.900,105.900,105.900,,"2019/08/15 15:39:28","2019/08/15 18:08:28",119000000186796
EUR/JPY,買,決済,1000,118.120,118.120,118.120,+500,"2019/08/14 23:13:32","2019/08/15 18:03:07",119000000185177
USD/JPY,買,新規,1000,106.000,106.000,106.000,,"2019/08/15 15:39:26","2019/08/15 18:01:58",119000000186740
USD/JPY,買,新規,1000,106.100,106.100,106.100,,"2019/08/15 15:39:29","2019/08/15 18:01:33",119000000186813
USD/JPY,買,新規,1000,106.200,106.200,106.200,,"2019/08/15 15:39:26","2019/08/15 16:14:49",119000000186752
EUR/JPY,買,決済,1000,118.360,118.360,118.360,+500,"2019/08/14 20:40:30","2019/08/15 16:14:48",119000000184930
USD/JPY,売,決済,1000,106.400,106.383,106.383,+685,"2019/08/15 15:38:11","2019/08/15 15:39:28",119000000179175
USD/JPY,売,決済,1000,106.400,106.383,106.383,+285,"2019/08/15 15:39:03","2019/08/15 15:39:28",119000000179972
USD/JPY,売,決済,1000,106.400,106.383,106.383,+485,"2019/08/15 15:38:44","2019/08/15 15:39:28",119000000179944
USD/JPY,売,決済,1000,106.500,106.463,106.463,+265,"2019/08/15 15:39:05","2019/08/15 15:39:26",119000000181905
USD/JPY,売,決済,1000,106.500,106.463,106.463,+665,"2019/08/15 15:38:42","2019/08/15 15:39:26",119000000180388
USD/JPY,売,決済,1000,106.500,106.463,106.463,+465,"2019/08/15 15:38:59","2019/08/15 15:39:26",119000000180323
EUR/JPY,売,新規,1000,118.860,118.860,118.860,,"2019/08/14 20:40:30","2019/08/15 15:39:06",119000000184929
EUR/JPY,売,新規,1000,118.620,118.620,118.620,,"2019/08/14 23:13:32","2019/08/15 15:38:57",119000000185176
EUR/JPY,売,新規,1000,118.380,118.380,118.380,,"2019/08/15 00:05:37","2019/08/15 15:38:37",119000000185308
EUR/USD,買,決済,1000,1.11400,1.11400,1.11400,+211,"2019/08/06 10:52:47","2019/08/15 01:25:10",119000000156842
USD/JPY,買,新規,1000,105.700,105.700,105.700,,"2019/08/13 22:52:39","2019/08/15 00:05:37",119000000179174
EUR/JPY,買,決済,1000,117.880,117.880,117.880,+500,"2019/08/12 16:55:11","2019/08/15 00:05:37",119000000174745
USD/JPY,買,新規,1000,105.800,105.800,105.800,,"2019/08/13 23:01:33","2019/08/15 00:00:21",119000000180387
EUR/USD,売,新規,1000,1.11400,1.11400,1.11400,,"2019/08/06 10:52:47","2019/08/14 23:35:15",119000000156844
EUR/JPY,買,決済,1000,118.120,118.120,118.120,+500,"2019/08/10 01:39:40","2019/08/14 23:13:32",119000000169974
EUR/USD,買,決済,1000,1.11600,1.11600,1.11600,+239,"2019/08/06 10:52:47","2019/08/14 22:59:33",119000000156839
USD/JPY,買,新規,1000,105.900,105.900,105.900,,"2019/08/13 23:00:51","2019/08/14 20:43:28",119000000179943
EUR/JPY,買,決済,1000,118.360,118.360,118.360,+500,"2019/08/09 23:19:30","2019/08/14 20:40:30",119000000169380
USD/JPY,買,新規,1000,106.000,106.000,106.000,,"2019/08/13 23:01:32","2019/08/14 20:39:52",119000000180322
USD/JPY,買,新規,1000,106.100,106.100,106.100,,"2019/08/13 23:00:51","2019/08/14 20:33:16",119000000179971
EUR/JPY,買,決済,1000,118.600,118.600,118.600,+500,"2019/08/09 03:29:05","2019/08/14 20:33:01",119000000166960
USD/JPY,買,新規,1000,106.200,106.200,106.200,,"2019/08/13 23:39:43","2019/08/14 19:18:41",119000000181904
USD/JPY,買,新規,1000,106.300,106.300,106.300,,"2019/08/13 23:41:22","2019/08/14 11:15:19",119000000182192
EUR/JPY,買,決済,1000,118.840,118.840,118.840,+500,"2019/08/07 12:11:08","2019/08/14 09:52:06",119000000161349
USD/JPY,買,新規,1000,106.400,106.400,106.400,,"2019/08/13 23:39:43","2019/08/14 09:33:24",119000000181912
EUR/USD,売,新規,1000,1.11600,1.11600,1.11600,,"2019/08/06 10:52:47","2019/08/14 06:25:47",119000000156841
USD/JPY,売,決済,1000,106.600,106.599,106.599,+304,"2019/08/13 23:29:09","2019/08/13 23:41:22",119000000158339
USD/JPY,売,決済,1000,106.700,106.700,106.700,+305,"2019/08/13 23:29:49","2019/08/13 23:39:42",119000000158862
USD/JPY,売,決済,1000,106.700,106.700,106.700,+504,"2019/08/13 23:19:13","2019/08/13 23:39:42",119000000158894
EUR/JPY,売,新規,1000,119.340,119.340,119.340,,"2019/08/07 12:11:08","2019/08/13 23:19:15",119000000161348
AUD/JPY,売,新規,10000,72.500,72.500,72.500,,"2019/08/09 08:15:51","2019/08/13 23:18:11",119000000167726
USD/JPY,売,決済,1000,106.300,106.300,106.300,+504,"2019/08/13 22:55:43","2019/08/13 23:01:31",119000000156994
USD/JPY,売,決済,1000,106.300,106.300,106.300,+700,"2019/08/13 22:50:14","2019/08/13 23:01:31",119000000164293
USD/JPY,売,決済,1000,106.300,106.300,106.300,"+1,100","2019/08/13 22:46:07","2019/08/13 23:01:31",000020705325616
USD/JPY,売,決済,1000,106.300,106.300,106.300,+304,"2019/08/13 22:59:01","2019/08/13 23:01:31",119000000158886
USD/JPY,売,決済,1000,106.300,106.300,106.300,+900,"2019/08/13 22:46:39","2019/08/13 23:01:31",000020705325605
USD/JPY,売,決済,1000,106.400,106.399,106.399,+303,"2019/08/13 22:59:25","2019/08/13 23:00:51",119000000158309
USD/JPY,売,決済,1000,106.400,106.399,106.399,+503,"2019/08/13 22:55:56","2019/08/13 23:00:51",119000000158352
EUR/JPY,売,新規,1000,119.100,119.100,119.100,,"2019/08/09 03:29:05","2019/08/13 22:59:08",119000000166959
EUR/USD,買,決済,1000,1.11800,1.11800,1.11800,+215,"2019/08/12 16:22:30","2019/08/13 22:56:09",119000000174725
USD/JPY,売,決済,1000,106.000,105.995,105.995,+295,"2019/08/13 22:50:42","2019/08/13 22:52:38",119000000164807
USD/JPY,売,決済,1000,106.000,105.995,105.995,+495,"2019/08/13 22:49:27","2019/08/13 22:52:38",000020705325806
USD/JPY,売,決済,1000,106.000,105.995,105.995,+695,"2019/08/13 22:46:21","2019/08/13 22:52:38",000020705325812
EUR/JPY,売,新規,1000,118.860,118.860,118.860,,"2019/08/09 23:19:30","2019/08/13 22:50:44",119000000169379
AUD/JPY,売,新規,10000,72.000,72.000,72.000,,"2019/08/12 09:47:36","2019/08/13 22:50:40",119000000174383
GBP/JPY,売,新規,10000,128.000,128.000,128.000,,"2019/08/13 10:47:30","2019/08/13 22:50:14",119000000176903
USD/JPY,売,新規,10000,106.000,106.000,106.000,,"2019/08/12 09:48:27","2019/08/13 22:49:28",119000000174384
EUR/USD,買,決済,1000,1.12000,1.12000,1.12000,+211,"2019/08/13 11:31:58","2019/08/13 22:48:57",119000000176909
EUR/JPY,売,新規,1000,118.620,118.620,118.620,,"2019/08/10 01:39:40","2019/08/13 22:46:37",119000000169973
EUR/JPY,売,新規,1000,118.380,118.380,118.380,,"2019/08/12 16:55:11","2019/08/13 22:46:06",119000000174744
EUR/USD,売,新規,1000,1.12200,1.12200,1.12200,,"2019/08/13 11:31:58","2019/08/13 21:16:05",119000000176908
EUR/USD,買,決済,1000,1.12000,1.12000,1.12000,+213,"2019/08/12 16:02:23","2019/08/13 11:31:58",119000000174534
EUR/USD,売,新規,1000,1.12200,1.12200,1.12200,,"2019/08/12 16:02:23","2019/08/13 00:12:22",119000000174533
EUR/JPY,売,新規,1000,118.140,118.140,118.140,,"2019/08/12 17:07:54","2019/08/12 23:01:09",119000000174957
EUR/USD,売,新規,1000,1.12000,1.12000,1.12000,,"2019/08/12 16:22:30","2019/08/12 21:33:51",119000000174724
USD/JPY,買,新規,1000,105.200,105.200,105.200,,"2019/01/03 07:45:49","2019/08/12 18:15:59",000020705325612
EUR/JPY,買,決済,1000,117.640,117.640,117.640,+501,"2019/08/03 00:35:06","2019/08/12 17:07:54",119000000147607
EUR/JPY,買,決済,1000,117.880,117.880,117.880,+501,"2019/08/05 10:35:13","2019/08/12 16:55:11",119000000151650
EUR/USD,買,決済,1000,1.11800,1.11800,1.11800,+231,"2019/08/06 22:13:28","2019/08/12 16:22:29",119000000160012
EUR/USD,買,決済,1000,1.12000,1.12000,1.12000,+210,"2019/08/08 23:55:22","2019/08/12 16:02:23",119000000166547
EUR/JPY,買,決済,1000,118.120,118.120,118.120,+501,"2019/08/03 00:35:06","2019/08/10 01:39:40",119000000147601
EUR/USD,売,新規,1000,1.12200,1.12200,1.12200,,"2019/08/08 23:55:22","2019/08/10 01:26:12",119000000166546
USD/JPY,買,新規,1000,105.300,105.300,105.300,,"2019/01/03 07:45:50","2019/08/10 00:59:59",000020705325811
USD/JPY,買,新規,1000,105.400,105.400,105.400,,"2019/01/03 07:45:49","2019/08/10 00:57:57",000020705325603
USD/JPY,買,新規,1000,105.500,105.500,105.500,,"2019/01/03 07:45:50","2019/08/10 00:29:46",000020705325804
USD/JPY,買,新規,1000,105.600,105.600,105.600,,"2019/08/08 03:23:11","2019/08/10 00:25:13",119000000164292
EUR/JPY,買,決済,1000,118.360,118.360,118.360,+501,"2019/08/03 00:35:06","2019/08/09 23:19:30",119000000147598
USD/JPY,買,新規,1000,105.700,105.700,105.700,,"2019/08/08 09:49:32","2019/08/09 20:33:15",119000000164806
USD/JPY,売,新規,10000,106.000,106.000,106.000,,"2019/08/09 08:15:17","2019/08/09 11:40:52",119000000167723
EUR/JPY,買,決済,1000,118.600,118.600,118.600,+500,"2019/08/07 20:59:09","2019/08/09 03:29:05",119000000162909
EUR/USD,買,決済,1000,1.12000,1.12000,1.12000,+212,"2019/08/08 22:20:33","2019/08/08 23:55:22",119000000166065
EUR/USD,売,新規,1000,1.12200,1.12200,1.12200,,"2019/08/08 22:20:33","2019/08/08 23:38:25",119000000166064
EUR/USD,買,決済,1000,1.12000,1.12000,1.12000,+212,"2019/08/08 20:01:56","2019/08/08 22:20:33",119000000165434
EUR/USD,売,新規,1000,1.12200,1.12200,1.12200,,"2019/08/08 20:01:56","2019/08/08 22:05:17",119000000165433
EUR/USD,買,決済,1000,1.12000,1.12000,1.12000,+226,"2019/08/06 13:06:46","2019/08/08 20:01:56",119000000157847
EUR/JPY,売,新規,1000,119.100,119.100,119.100,,"2019/08/07 20:59:09","2019/08/08 11:00:01",119000000162908
USD/JPY,売,決済,1000,106.000,106.000,106.000,+303,"2019/08/08 04:39:09","2019/08/08 09:49:32",119000000158300
USD/JPY,売,決済,1000,105.900,105.900,105.900,+300,"2019/08/08 03:07:17","2019/08/08 03:23:11",119000000156992
USD/JPY,買,新規,1000,105.600,105.600,105.600,,"2019/08/06 11:26:52","2019/08/08 01:20:13",119000000156991
USD/JPY,買,新規,1000,105.700,105.700,105.700,,"2019/08/06 13:14:09","2019/08/07 22:26:53",119000000158299
EUR/USD,売,新規,1000,1.12200,1.12200,1.12200,,"2019/08/06 13:06:46","2019/08/07 22:26:51",119000000157846
USD/JPY,買,新規,1000,105.800,105.800,105.800,,"2019/08/06 11:26:52","2019/08/07 21:09:08",119000000156993
EUR/JPY,買,決済,1000,118.600,118.600,118.600,+500,"2019/08/03 00:35:06","2019/08/07 20:59:09",119000000147595
USD/JPY,買,新規,1000,105.900,105.900,105.900,,"2019/08/06 13:14:10","2019/08/07 20:59:03",119000000158351
USD/JPY,買,新規,1000,106.000,106.000,106.000,,"2019/08/06 13:23:56","2019/08/07 12:14:27",119000000158885
EUR/JPY,買,決済,1000,118.840,118.840,118.840,+500,"2019/08/03 00:35:06","2019/08/07 12:11:08",119000000147592
USD/JPY,買,新規,1000,106.100,106.100,106.100,,"2019/08/06 13:14:10","2019/08/07 11:21:01",119000000158308
USD/JPY,買,新規,1000,106.200,106.200,106.200,,"2019/08/06 13:23:57","2019/08/07 09:09:26",119000000158893
USD/JPY,買,新規,1000,106.300,106.300,106.300,,"2019/08/06 13:14:10","2019/08/07 00:12:59",119000000158338
EUR/USD,売,新規,1000,1.12000,1.12000,1.12000,,"2019/08/06 22:13:28","2019/08/07 00:12:39",119000000160011
EUR/USD,買,決済,1000,1.11800,1.11800,1.11800,+212,"2019/08/06 10:52:47","2019/08/06 22:13:28",119000000156836
EUR/JPY,買,決済,1000,119.080,119.080,119.080,+500,"2019/08/03 00:35:06","2019/08/06 21:19:37",119000000147589
EUR/USD,売,新規,1000,1.11800,1.11800,1.11800,,"2019/08/06 10:52:47","2019/08/06 21:00:32",119000000156838
USD/JPY,買,新規,1000,106.400,106.400,106.400,,"2019/08/06 13:23:56","2019/08/06 16:53:59",119000000158861
USD/JPY,買,新規,1000,106.500,106.500,106.500,,"2019/08/06 13:14:10","2019/08/06 15:12:41",119000000158315
USD/JPY,売,決済,1000,106.700,106.699,106.699,+499,"2019/08/06 13:02:28","2019/08/06 13:23:56",000020705384523
USD/JPY,売,決済,1000,106.700,106.699,106.699,+699,"2019/08/06 13:00:17","2019/08/06 13:23:56",000020705370304
USD/JPY,売,決済,1000,106.700,106.699,106.699,+299,"2019/08/06 13:07:00","2019/08/06 13:23:56",000020705402805
USD/JPY,売,決済,1000,106.800,106.800,106.800,+900,"2019/08/06 12:52:52","2019/08/06 13:14:09",000020705383712
USD/JPY,売,決済,1000,106.800,106.800,106.800,+500,"2019/08/06 13:06:33","2019/08/06 13:14:09",000020705382465
USD/JPY,売,決済,1000,106.800,106.800,106.800,+300,"2019/08/06 13:07:01","2019/08/06 13:14:09",000020705402824
USD/JPY,売,決済,1000,106.800,106.800,106.800,+700,"2019/08/06 13:02:12","2019/08/06 13:14:09",000020705383667
USD/JPY,売,決済,1000,106.800,106.800,106.800,"+1,100","2019/08/06 10:20:53","2019/08/06 13:14:09",000020705325800
USD/JPY,売,新規,10000,107.000,107.000,107.000,,"2019/08/05 12:30:54","2019/08/06 13:07:03",119000000152315
EUR/USD,買,決済,1000,1.12000,1.12000,1.12000,+213,"2019/08/06 10:52:47","2019/08/06 13:06:46",119000000156833
EUR/USD,売,新規,1000,1.12000,1.12000,1.12000,,"2019/08/06 10:52:47","2019/08/06 13:06:06",119000000156835
EUR/JPY,売,新規,1000,119.580,119.580,119.580,,"2019/08/03 00:35:06","2019/08/06 13:02:27",119000000147588
EUR/USD,売,新規,1000,1.12200,1.12200,1.12200,,"2019/08/06 10:52:47","2019/08/06 12:31:51",119000000156832
USD/JPY,売,決済,1000,106.100,106.100,106.100,+300,"2019/08/06 10:26:48","2019/08/06 11:26:51",000020705324503
USD/JPY,売,決済,1000,106.100,106.100,106.100,+500,"2019/08/06 10:15:19","2019/08/06 11:26:51",000020705325599
NZD/JPY,売,決済,2000,,69.720,69.720,"-41,639","2019/08/06 10:50:42","2019/08/06 10:50:42",119000000156804
NZD/JPY,売,決済,2000,,69.724,69.724,"-42,031","2019/08/06 10:50:34","2019/08/06 10:50:34",119000000156803
NZD/JPY,売,決済,2000,,69.714,69.714,"-42,452","2019/08/06 10:50:25","2019/08/06 10:50:25",119000000156802
NZD/JPY,売,決済,2000,,69.713,69.713,"-43,254","2019/08/06 10:50:18","2019/08/06 10:50:18",119000000156801
NZD/JPY,売,決済,2000,,69.711,69.711,"-42,858","2019/08/06 10:50:11","2019/08/06 10:50:11",119000000156800
NZD/JPY,売,決済,2000,,69.714,69.714,"-43,651","2019/08/06 10:50:03","2019/08/06 10:50:03",119000000156799
NZD/JPY,売,決済,2000,,69.716,69.716,"-44,047","2019/08/06 10:49:55","2019/08/06 10:49:55",119000000156798
NZD/JPY,売,決済,2000,,69.723,69.723,"-44,433","2019/08/06 10:49:48","2019/08/06 10:49:48",119000000156797
NZD/JPY,売,決済,2000,,69.716,69.716,"-44,847","2019/08/06 10:49:39","2019/08/06 10:49:39",119000000156796
NZD/JPY,売,決済,2000,,69.726,69.726,"-45,227","2019/08/06 10:49:30","2019/08/06 10:49:30",119000000156795
NZD/JPY,売,決済,2000,,69.726,69.726,"-45,627","2019/08/06 10:49:22","2019/08/06 10:49:22",119000000156794
NZD/JPY,売,決済,2000,,69.726,69.726,"-46,027","2019/08/06 10:49:16","2019/08/06 10:49:16",119000000156793
NZD/JPY,売,決済,2000,,69.732,69.732,"-46,415","2019/08/06 10:49:05","2019/08/06 10:49:05",119000000156792
NZD/JPY,売,決済,2000,,69.737,69.737,"-46,805","2019/08/06 10:48:55","2019/08/06 10:48:55",119000000156791
NZD/JPY,売,決済,2000,,69.751,69.751,"-47,177","2019/08/06 10:48:46","2019/08/06 10:48:46",119000000156790
NZD/JPY,売,決済,2000,,69.751,69.751,"-47,577","2019/08/06 10:48:32","2019/08/06 10:48:32",119000000156789
NZD/JPY,売,決済,1000,,69.789,69.789,"-20,660","2019/08/06 10:47:27","2019/08/06 10:47:27",119000000156788
EUR/JPY,売,新規,1000,119.340,119.340,119.340,,"2019/08/03 00:35:06","2019/08/06 10:20:56",119000000147591
EUR/JPY,売,新規,1000,119.100,119.100,119.100,,"2019/08/03 00:35:06","2019/08/06 10:00:47",119000000147594
USD/JPY,買,新規,1000,105.600,105.600,105.600,,"2019/01/03 07:45:49","2019/08/06 07:01:51",000020705325596
USD/JPY,買,新規,1000,105.700,105.700,105.700,,"2019/01/03 07:45:50","2019/08/06 06:58:01",000020705325796
USD/JPY,買,新規,1000,105.800,105.800,105.800,,"2019/01/03 07:45:45","2019/08/06 06:57:33",000020705324492
EUR/JPY,売,新規,1000,118.860,118.860,118.860,,"2019/08/03 00:35:06","2019/08/06 02:15:26",119000000147597
EUR/JPY,売,新規,1000,118.620,118.620,118.620,,"2019/08/03 00:35:06","2019/08/05 21:29:49",119000000147600
EUR/JPY,売,新規,1000,118.380,118.380,118.380,,"2019/08/05 10:35:13","2019/08/05 18:33:18",119000000151649
EUR/JPY,売,新規,1000,117.660,117.660,117.660,,"2019/08/03 00:35:06","2019/08/05 11:26:54",119000000147612
USD/JPY,買,新規,1000,105.900,105.900,105.900,,"2019/01/03 07:51:48","2019/08/05 10:36:18",000020705383698
EUR/JPY,買,決済,1000,117.880,117.880,117.880,+500,"2019/08/03 00:35:06","2019/08/05 10:35:12",119000000147604
USD/JPY,買,新規,1000,106.000,106.000,106.000,,"2019/01/03 07:51:18","2019/08/05 10:35:04",000020705370300
EUR/JPY,売,新規,1000,117.900,117.900,117.900,,"2019/08/03 00:35:06","2019/08/05 10:25:37",119000000147609
USD/JPY,買,新規,1000,106.100,106.100,106.100,,"2019/01/03 07:51:48","2019/08/05 10:19:39",000020705383659
USD/JPY,買,新規,1000,106.200,106.200,106.200,,"2019/01/03 07:51:50","2019/08/05 10:18:15",000020705384515
EUR/JPY,売,新規,1000,118.140,118.140,118.140,,"2019/08/03 00:35:06","2019/08/05 10:16:02",119000000147606
USD/JPY,買,新規,1000,106.300,106.300,106.300,,"2019/01/03 07:51:46","2019/08/05 10:16:02",000020705382455
USD/JPY,買,新規,1000,106.400,106.400,106.400,,"2019/01/03 08:04:20","2019/08/05 09:14:06",000020705402802
USD/JPY,買,新規,1000,106.500,106.500,106.500,,"2019/01/03 08:04:20","2019/08/05 09:04:36",000020705402821
EUR/JPY,売,新規,1000,118.380,118.380,118.380,,"2019/08/03 00:35:06","2019/08/03 02:30:52",119000000147603
USD/JPY,買,新規,1000,106.600,106.600,106.600,,"2019/01/03 08:04:20","2019/08/02 23:34:40",000020705402795
USD/JPY,買,新規,1000,106.700,106.700,106.700,,"2019/08/02 22:05:04","2019/08/02 22:48:06",119000000147051
USD/JPY,売,決済,1000,107.000,106.998,106.998,+298,"2019/08/02 22:02:34","2019/08/02 22:05:04",000020705402815
USD/JPY,買,新規,1000,106.700,106.700,106.700,,"2019/01/03 08:04:20","2019/08/02 21:31:13",000020705402812
USD/JPY,買,新規,1000,106.800,106.800,106.800,,"2019/01/03 17:43:05","2019/08/02 21:14:22",000020705535682
USD/JPY,買,新規,1000,106.900,106.900,106.900,,"2019/06/27 19:00:14","2019/08/02 10:20:16",119000000075723
USD/JPY,買,新規,1000,107.000,107.000,107.000,,"2019/06/27 17:39:14","2019/08/02 10:18:01",119000000075471
USD/JPY,買,新規,1000,107.100,107.100,107.100,,"2019/06/27 19:00:14","2019/08/02 09:54:02",119000000075763
USD/JPY,買,新規,1000,107.200,107.200,107.200,,"2019/06/27 17:39:13","2019/08/02 09:52:00",119000000075463
USD/JPY,買,新規,1000,107.300,107.300,107.300,,"2019/07/22 16:40:33","2019/08/02 06:20:10",119000000122792
USD/JPY,買,新規,1000,107.400,107.400,107.400,,"2019/07/20 04:01:24","2019/08/02 02:57:00",119000000121309
USD/JPY,買,新規,1000,107.500,107.500,107.500,,"2019/07/22 16:40:33","2019/08/02 02:56:28",119000000122807
USD/JPY,買,新規,1000,107.600,107.600,107.600,,"2019/07/29 09:26:26","2019/08/02 02:44:30",119000000136945
USD/JPY,買,新規,1000,107.700,107.700,107.700,,"2019/07/24 01:02:18","2019/08/02 02:39:50",119000000125864
USD/JPY,買,新規,1000,107.800,107.800,107.800,,"2019/07/29 09:26:26","2019/08/02 02:37:42",119000000137000
USD/JPY,買,新規,1000,107.900,107.900,107.900,,"2019/07/29 10:00:25","2019/08/02 02:31:52",119000000137325
USD/JPY,買,新規,1000,108.000,108.000,108.000,,"2019/07/29 09:26:27","2019/08/02 02:28:50",119000000137016
USD/JPY,買,新規,1000,108.100,108.100,108.100,,"2019/07/29 10:00:25","2019/08/02 02:27:22",119000000137294
USD/JPY,買,新規,1000,108.200,108.200,108.200,,"2019/07/29 09:26:26","2019/08/01 23:59:07",119000000136982
USD/JPY,買,新規,1000,108.300,108.300,108.300,,"2019/07/30 12:56:21","2019/08/01 23:30:54",119000000138222
USD/JPY,買,新規,1000,108.400,108.400,108.400,,"2019/07/30 11:55:11","2019/08/01 23:00:27",119000000138116
USD/JPY,買,新規,1000,108.500,108.500,108.500,,"2019/08/01 18:12:04","2019/08/01 22:54:28",119000000140663
USD/JPY,買,新規,1000,108.600,108.600,108.600,,"2019/08/01 19:41:28","2019/08/01 22:15:21",119000000140809
EUR/JPY,買,決済,1000,119.900,119.900,119.900,+500,"2019/06/25 11:02:09","2019/08/01 21:58:08",119000000068693
USD/JPY,買,新規,1000,108.700,108.700,108.700,,"2019/08/01 18:12:04","2019/08/01 21:54:49",119000000140692
EUR/JPY,買,決済,1000,119.990,119.990,119.990,+500,"2019/06/25 11:02:09","2019/08/01 21:48:54",119000000068690
