EW2BTTAV,27-03-2019 22:58:45,ELTZV5A8,25-03-2019 08:41:33,EUR/JPY （標準） ,-,SELL,1,124.602,124.288,JPY,"3,140",-85.00,0.00,0.00,0.00,0.00,-,0.00,"3,055"
EX3REMA9,28-03-2019 08:59:19,DJQY9SBA,11-03-2019 14:04:47,AUD/JPY （標準） ,-,SELL,1,78.5,78.196,JPY,"3,040",-1113.00,0.00,0.00,0.00,0.00,-,0.00,"1,927"
EX3S39BB,28-03-2019 08:59:29,ELT4R3AJ,25-03-2019 05:24:46,EUR/JPY （標準） ,-,SELL,1,124.4,124.089,JPY,"3,110",-85.00,0.00,0.00,0.00,0.00,-,0.00,"3,025"
EYQ5RAA8,28-03-2019 12:19:12,EW935MA2,28-03-2019 09:18:04,EUR/JPY （標準） ,-,SELL,1,124.201,123.897,JPY,"3,040",0.00,0.00,0.00,0.00,0.00,-,0.00,"3,040"
E2DFN3A7,28-03-2019 22:38:36,DJQC6XA7,11-03-2019 07:58:08,EUR/USD （標準） ,-,SELL,1,1.125,1.12287,USD,"2,345",2031.00,0.00,0.00,0.00,0.00,-,0.00,"4,376"
E2DB4NAL,28-03-2019 22:39:19,DJQJM6AJ,11-03-2019 12:49:49,GBP/JPY （標準） ,-,SELL,1,145.029,144.44,JPY,"5,890",-1122.00,0.00,0.00,0.00,0.00,-,0.00,"4,768"
E2DT2KAH,28-03-2019 22:39:27,ETBQZQA2,27-03-2019 14:41:30,EUR/JPY （標準） ,-,BUY,1,124.2,124.253,JPY,530,-1.00,0.00,0.00,0.00,0.00,-,0.00,529
E2DB5WAL,28-03-2019 22:40:01,EXAPCZA9,28-03-2019 05:14:39,AUD/USD （標準） ,-,SELL,1,0.71,0.70805,USD,"2,147",7.00,0.00,0.00,0.00,0.00,-,0.00,"2,154"
E47YMXBD,29-03-2019 17:02:06,DJRKHQBB,11-03-2019 12:49:49,GBP/USD （標準） ,-,SELL,1,1.30522,1.3,USD,"5,756",1303.00,0.00,0.00,0.00,0.00,-,0.00,"7,059"
E48LGPA8,29-03-2019 17:02:26,E2HVD4BA,29-03-2019 14:43:44,GBP/USD （標準） ,-,BUY,1,1.29998,1.30017,USD,210,0.00,0.00,0.00,0.00,0.00,-,0.00,210
